GEOID,Male_total,Female_total,%AGE_MALE_YNG,%AGE_MALE_MID,%AGE_MALE_OLD,%AGE_MALE_YOUNG,%AGE_MALE_OLDER,%AGE_FEMALE_YNG,%AGE_FEMALE_MID,%AGE_FEMALE_OLD,%AGE_FEMALE_YOUNG,%AGE_FEMALE_OLDER,%RACE_White,%RACE_Black,%RACE_Latino,%RACE_Native,%RACE_Asian,%RACE_HI_PI,%RACE_Other,%RACE_Mixed,%RACE_NonWhite,%RACE_BAO,%RACE_LNHM,%REL_OP_SEX_MAR,%REL_OP_SEX_UNMAR,%REL_S_SEX_MAR,%REL_S_SEX_UNMAR,%REL_W_RELATIVES,%REL_NON_REL,%REL_MALE_JAILED,%REL_FEMALE_JAILED,%REL_MALE_GRP_DORM,%REL_FEMALE_GRP_DORM,%HH_MARRIED,%HH_MAR_W_KIDS,%HH_NOT_MAR,%HH_NOT_MAR_W_KIDS,%HH_MALE_ALONE,%HH_MALE_65+,%HH_MALE_W_KIDS,%HH_FEMALE_ALONE,%HH_FEMALE_65+,%HH_FEMALE_W_KIDS,%OWN_HOME,%Urban_pop,PARTY_WIN,PARTY_LEAD
17091,52708,54794,27.87,18.2,30.1,39.97,36.2,33.25,12.2,32.6,45.45,32.6,68.5,14.3,11.6,0.2,1.0,0.0,0.3,4.0,31.4,15.6,15.8,17.4,2.9,0.1,0.1,3.4,2.3,0.9,0.4,1.2,1.1,45.4,16.0,7.6,3.1,13.1,4.2,1.6,14.9,8.3,6.5,68.0,71.6,0,-0.16
17093,64848,67021,28.08,22.0,20.1,43.18,27.0,35.75,14.1,22.4,49.85,22.4,64.2,7.4,20.6,0.1,3.5,0.0,0.4,3.9,35.9,11.3,24.6,20.4,2.0,0.1,0.1,3.8,1.6,0.1,0.1,0.0,0.0,62.1,32.3,6.2,2.5,7.4,1.8,1.6,9.6,4.9,5.2,83.1,88.63,1,0.06
17095,25197,24770,27.62,18.0,33.9,39.82,39.7,30.33,11.1,39.3,41.43,39.3,79.3,8.7,6.1,0.1,0.7,0.0,0.4,4.6,20.6,9.8,10.8,17.0,3.2,0.1,0.1,2.1,2.2,3.8,0.7,1.3,1.4,41.1,12.1,7.9,3.1,16.2,5.8,1.6,18.9,11.3,5.8,68.5,67.74,0,-0.06
17097,354965,359377,28.35,19.9,27.4,41.35,34.3,32.4,14.0,30.5,46.4,30.5,57.2,6.6,24.1,0.1,8.2,0.0,0.5,3.3,42.8,15.3,27.5,19.7,1.9,0.1,0.1,4.3,1.8,0.3,0.4,1.5,0.6,56.0,24.3,5.5,2.1,10.0,3.1,1.4,12.8,6.8,4.9,72.9,98.58,1,0.24
17099,55307,54351,27.17,18.4,32.9,39.17,39.3,30.0,12.1,37.2,42.1,37.2,82.5,2.3,10.4,0.1,0.8,0.0,0.3,3.6,17.5,3.4,14.1,19.1,3.1,0.1,0.1,2.5,2.0,1.9,0.5,0.1,0.2,46.5,14.9,7.8,3.1,15.1,4.8,1.6,15.8,9.2,4.6,72.8,68.4,0,-0.14
17101,8486,6794,33.05,20.3,28.6,47.05,34.9,28.93,11.5,38.5,40.43,38.5,83.6,9.1,3.4,0.1,0.4,0.0,0.2,3.2,16.4,9.7,6.7,17.2,2.5,0.1,0.0,2.2,1.9,13.2,0.8,0.5,0.4,47.3,15.0,7.0,3.1,14.1,5.0,1.8,16.6,9.7,4.3,73.8,30.31,0,-0.54
17103,18039,16106,27.56,19.8,33.6,40.56,40.4,29.02,12.7,37.7,41.72,37.7,83.3,5.4,6.8,0.1,0.7,0.0,0.3,3.4,16.7,6.4,10.3,18.7,3.2,0.1,0.1,1.9,2.0,6.9,0.6,0.3,0.2,47.2,14.9,8.2,3.3,15.1,4.9,1.4,15.8,9.2,4.6,72.9,46.82,0,-0.19
17105,18507,17308,26.66,18.0,33.2,38.46,39.4,29.0,11.4,37.9,40.4,37.9,88.0,3.0,5.2,0.1,0.5,0.0,0.2,3.0,12.0,3.7,8.3,19.0,2.9,0.0,0.1,2.0,2.1,4.0,0.7,0.2,0.2,47.5,15.7,7.4,3.1,15.0,5.3,1.8,15.8,9.4,4.3,73.3,35.4,0,-0.44
17107,13404,14583,27.99,18.6,32.7,40.39,38.9,34.58,11.8,35.3,46.38,35.3,87.4,5.3,2.9,0.2,0.6,0.0,0.3,3.3,12.6,6.2,6.4,17.7,2.7,0.1,0.1,1.8,2.2,4.0,6.4,0.6,0.5,46.3,14.7,7.3,3.1,14.3,5.0,1.8,17.4,10.5,4.4,71.5,49.99,0,-0.39
17109,13227,14011,35.3,15.2,30.3,45.4,35.4,39.82,9.4,33.8,49.22,33.8,84.7,5.5,3.5,0.2,2.1,0.0,0.3,3.8,15.4,7.9,7.5,16.8,2.9,0.2,0.1,1.8,4.4,0.4,0.7,3.8,4.3,40.4,13.1,7.2,2.4,17.0,5.2,1.2,20.1,10.3,4.5,62.2,57.48,0,-0.16
17111,154281,155948,26.75,20.3,29.2,39.65,36.6,31.51,14.5,31.8,46.01,31.8,76.9,1.3,15.1,0.1,2.8,0.0,0.3,3.5,23.1,4.4,18.7,21.2,2.3,0.1,0.1,3.5,1.9,0.2,0.3,0.0,0.1,58.0,23.3,6.6,2.2,10.1,3.1,1.3,11.6,6.4,3.8,80.7,85.91,0,-0.02
17113,83226,87728,34.77,17.5,25.1,46.67,30.7,40.52,11.2,27.7,51.72,27.7,75.7,8.6,6.2,0.2,4.7,0.0,0.4,4.3,24.4,13.7,10.7,18.1,2.5,0.2,0.2,2.1,4.1,0.2,0.3,2.0,2.5,45.2,18.2,6.5,1.8,14.6,3.2,1.3,16.9,7.1,5.0,64.2,78.44,1,0.04
17115,50013,53985,26.17,17.4,32.8,37.77,38.6,32.03,11.3,36.0,43.33,36.0,72.2,18.2,2.6,0.2,1.5,0.0,0.4,4.9,27.8,20.1,7.7,17.2,3.0,0.2,0.1,2.6,2.4,0.5,0.9,0.7,0.7,40.6,12.6,7.4,2.8,15.7,4.7,1.3,18.1,9.5,7.4,66.9,82.97,0,-0.18
17117,22309,22658,24.28,18.3,35.3,36.18,41.7,29.29,12.2,38.8,41.49,38.8,93.1,0.8,1.3,0.2,0.4,0.0,0.1,4.1,6.9,1.3,5.6,20.7,3.0,0.1,0.0,2.2,2.0,0.5,0.8,0.3,0.4,49.6,15.8,7.4,3.0,14.1,5.2,1.4,15.1,9.3,4.0,76.0,34.48,0,-0.36
17119,129626,136233,28.92,18.0,30.7,40.62,37.0,33.52,12.0,34.0,45.52,34.0,80.4,9.3,4.1,0.2,1.0,0.0,0.3,4.7,19.6,10.6,9.0,18.7,2.9,0.2,0.1,2.7,2.6,0.3,0.5,0.8,0.9,46.1,16.3,7.4,2.5,13.3,4.1,1.5,16.2,8.7,5.1,71.3,83.56,0,-0.13
17121,18495,19234,24.8,17.6,33.6,36.4,39.6,28.88,11.3,38.3,40.18,38.3,87.9,4.0,1.9,0.2,0.9,0.0,0.3,4.8,12.1,5.2,6.9,18.4,3.1,0.1,0.1,2.7,2.4,0.6,1.1,0.5,0.1,44.8,13.8,7.8,3.5,14.3,5.4,1.6,16.4,10.0,5.6,73.7,52.21,0,-0.46
17123,5835,5907,23.66,17.7,37.8,34.86,44.3,27.02,11.3,41.2,38.32,41.2,92.5,0.7,2.8,0.2,0.4,0.0,0.2,3.3,7.6,1.3,6.3,20.7,3.3,0.1,0.1,2.0,1.8,0.7,1.2,0.1,0.1,49.0,13.8,7.8,3.2,15.1,5.4,1.6,15.5,10.0,3.4,79.8,0.0,0,-0.35
17125,6476,6610,23.15,18.9,37.4,34.95,44.5,27.49,12.1,40.4,39.59,40.4,94.3,0.4,1.4,0.2,0.2,0.0,0.1,3.5,5.8,0.7,5.1,20.1,3.7,0.1,0.1,2.5,2.2,0.5,0.7,0.1,0.0,46.9,13.3,8.6,3.8,15.4,5.9,1.1,16.4,9.8,3.6,76.7,0.0,0,-0.39
17127,6849,7320,22.21,18.4,35.5,33.91,42.2,27.9,12.3,38.1,40.2,38.1,85.2,6.2,2.4,0.2,0.3,0.0,0.4,5.2,14.7,6.9,7.8,19.3,2.4,0.1,0.1,2.8,2.5,0.5,0.6,0.2,0.3,46.5,14.7,6.2,2.8,13.8,5.0,1.9,16.9,10.0,5.0,76.0,47.12,0,-0.48
17129,6017,6280,22.89,18.3,35.1,35.09,41.2,29.02,11.7,37.8,40.72,37.8,93.5,0.7,1.3,0.1,0.4,0.0,0.2,3.7,6.4,1.3,5.1,22.7,2.6,0.2,0.1,1.7,1.4,0.3,0.5,0.0,0.0,55.2,18.9,6.6,2.5,11.5,3.8,1.7,13.8,8.9,4.6,80.2,0.0,0,-0.4
17131,7864,7835,22.98,18.2,36.8,35.08,42.9,27.4,12.4,38.8,39.8,38.8,92.9,0.4,3.0,0.2,0.2,0.0,0.1,3.2,7.1,0.7,6.4,22.5,2.7,0.1,0.0,1.8,1.7,0.4,0.4,0.0,0.0,54.2,17.1,6.6,2.6,14.0,5.4,1.5,13.7,8.7,3.5,80.2,0.0,0,-0.24
17133,17368,17594,24.15,19.0,32.9,36.75,39.3,29.06,13.2,36.0,42.26,36.0,93.5,0.3,1.8,0.2,0.5,0.0,0.2,3.5,6.5,1.0,5.5,23.7,1.9,0.1,0.1,1.7,1.3,0.2,0.4,0.1,0.1,60.7,22.8,5.0,1.7,10.1,3.8,1.4,13.0,8.0,3.3,81.9,58.5,0,-0.36
17135,14709,13579,27.98,19.0,33.2,40.58,39.6,27.58,11.3,39.9,38.88,39.9,90.9,3.2,2.1,0.2,0.5,0.0,0.1,3.1,9.2,3.8,5.4,18.7,2.8,0.1,0.0,1.9,2.1,7.2,1.0,0.1,0.1,47.6,14.9,7.2,2.7,13.8,5.0,1.8,16.7,10.9,4.2,77.1,46.77,0,-0.41
17137,16594,16321,29.07,17.7,32.9,40.47,39.2,31.02,11.0,38.8,42.02,38.8,86.6,6.0,2.5,0.2,0.8,0.0,0.3,3.7,13.5,7.1,6.4,17.7,3.2,0.2,0.1,2.0,2.2,3.7,0.9,1.6,1.2,43.6,13.2,8.0,3.1,14.7,4.8,1.7,18.0,10.2,4.9,69.8,63.81,0,-0.32
17139,7124,7402,24.62,16.5,32.7,35.42,38.4,28.83,10.9,36.7,39.73,36.7,94.6,0.6,1.3,0.2,0.3,0.0,0.2,2.8,5.4,1.1,4.3,21.4,2.1,0.1,0.1,1.5,1.8,0.5,0.9,0.5,0.8,54.8,19.1,5.6,2.3,11.8,4.3,1.4,15.3,9.0,4.2,75.6,30.39,0,-0.49
17141,25617,26171,25.47,18.1,33.0,37.17,39.4,29.92,12.5,35.1,42.42,35.1,83.3,1.0,11.2,0.1,0.5,0.0,0.2,3.7,16.7,1.7,15.0,20.7,3.2,0.1,0.1,2.3,1.8,0.3,0.6,0.0,0.1,51.7,17.9,8.1,3.3,13.3,4.5,1.3,13.8,7.9,4.2,74.4,32.13,0,-0.26
17143,88797,93033,28.82,17.7,28.7,40.62,34.6,34.39,11.6,32.2,45.99,32.2,66.3,18.5,5.5,0.2,4.3,0.0,0.4,4.7,33.6,23.2,10.4,16.9,2.8,0.2,0.2,2.7,2.7,0.6,0.7,0.7,0.7,40.9,14.6,7.1,2.5,16.0,4.4,1.5,17.8,8.4,6.7,63.3,83.06,1,0.06
17145,11302,9643,32.52,18.3,30.8,45.02,36.6,28.57,11.9,38.8,40.47,38.8,84.9,7.9,3.4,0.2,0.6,0.0,0.2,2.9,15.2,8.7,6.5,18.5,2.5,0.1,0.1,2.1,1.8,9.8,0.8,0.1,0.0,48.5,15.6,6.5,2.7,14.1,4.9,1.8,16.3,10.3,4.3,77.5,28.33,0,-0.46
17147,8205,8468,23.91,18.1,35.0,36.01,41.0,28.52,12.1,38.0,40.62,38.0,93.6,0.5,1.5,0.1,0.5,0.0,0.3,3.5,6.4,1.3,5.1,23.1,2.4,0.1,0.1,1.9,1.1,0.2,0.6,0.2,0.3,56.9,19.9,5.8,2.3,12.3,4.5,1.1,13.6,8.8,3.9,81.1,35.9,0,-0.29
17149,7300,7439,25.17,16.6,34.5,35.87,40.4,28.48,10.9,38.7,39.38,38.7,94.1,0.4,1.8,0.2,0.3,0.0,0.1,3.0,5.8,0.8,5.0,20.4,3.0,0.1,0.1,1.9,1.9,1.1,0.9,0.1,0.1,49.1,16.1,7.3,3.0,14.5,5.4,1.2,16.0,10.2,4.2,77.4,0.0,0,-0.61
17151,1904,1859,19.6,17.4,45.5,30.3,52.2,21.25,11.0,48.5,32.25,48.5,92.8,1.0,1.9,0.0,0.4,0.0,0.0,3.9,7.2,1.4,5.8,21.9,2.4,0.0,0.1,2.9,1.5,1.4,0.4,0.4,0.3,49.1,11.7,5.5,2.2,15.8,7.1,2.4,15.2,9.6,3.8,81.8,0.0,0,-0.59
17153,2559,2634,22.58,19.2,37.9,35.18,44.5,28.02,11.4,39.9,39.42,39.9,62.5,28.2,3.9,0.7,0.3,0.0,0.3,4.2,37.6,28.8,8.8,17.4,2.0,0.3,0.2,2.8,1.8,2.5,0.1,0.1,0.3,40.1,10.8,4.9,1.9,17.9,7.5,1.4,17.5,10.4,6.5,76.0,0.0,0,-0.31
17155,2847,2790,23.33,17.4,39.3,34.23,45.8,28.08,13.3,40.1,41.38,40.1,90.0,0.5,6.2,0.1,0.3,0.1,0.1,2.7,10.0,0.9,9.1,23.0,3.1,0.1,0.1,1.9,1.8,0.1,0.1,0.0,0.0,53.8,15.3,7.6,2.9,13.8,5.2,0.8,13.3,7.7,2.8,82.2,0.0,0,-0.19
17157,16027,14136,28.92,19.7,32.6,42.22,39.0,28.67,11.9,38.7,40.57,38.7,84.4,7.9,3.4,0.2,0.3,0.0,0.2,3.6,15.6,8.4,7.2,18.8,2.6,0.1,0.1,1.8,1.9,7.6,0.6,1.0,0.3,48.7,15.3,6.9,2.8,14.1,4.7,1.5,16.1,10.0,4.8,76.1,21.01,0,-0.5
17159,7758,8055,24.46,17.9,34.1,35.96,40.5,28.62,11.2,38.8,39.82,38.8,93.7,0.5,1.7,0.2,0.8,0.0,0.1,3.0,6.3,1.4,4.9,20.0,2.8,0.1,0.1,2.0,2.6,0.3,0.9,0.3,0.4,47.8,16.7,6.9,2.7,14.3,5.2,1.7,17.3,10.4,4.1,73.2,54.65,0,-0.52
17161,71143,73529,27.67,17.7,31.5,39.47,37.4,32.1,11.2,35.4,43.3,35.4,67.5,11.2,13.7,0.2,2.8,0.0,0.3,4.3,32.5,14.3,18.2,17.5,2.9,0.2,0.1,2.8,2.2,1.1,0.5,0.7,0.8,42.1,14.0,7.2,2.7,15.7,5.0,1.6,17.8,9.7,6.3,66.4,88.46,1,0.12
17163,124557,132843,27.89,18.2,29.0,39.99,35.1,33.17,12.4,32.3,45.57,32.3,58.5,29.5,4.9,0.2,1.4,0.1,0.4,5.0,41.5,31.3,10.2,17.0,2.5,0.2,0.1,3.5,2.2,0.6,0.4,0.5,0.3,42.7,15.7,6.4,2.4,13.6,4.1,1.6,16.1,8.1,7.4,65.1,85.84,1,0.09
17165,11770,11998,25.35,17.3,33.9,36.45,40.1,28.92,12.0,37.7,40.92,37.7,89.7,2.9,2.0,0.3,0.5,0.0,0.4,4.2,10.3,3.8,6.5,18.3,2.7,0.1,0.1,2.7,2.3,1.2,0.8,0.4,0.2,43.6,14.8,6.5,2.5,15.7,5.8,1.7,18.0,10.7,5.1,72.2,34.85,0,-0.48
17167,94395,101948,27.0,18.4,31.2,39.1,37.5,32.3,12.2,34.9,44.5,34.9,76.6,13.1,2.7,0.2,2.2,0.0,0.4,4.8,23.4,15.7,7.7,17.9,3.0,0.2,0.2,2.5,2.4,0.4,0.4,0.5,0.6,42.1,14.6,7.3,2.6,14.8,4.3,1.4,18.9,9.4,6.3,68.0,81.12,0,-0.04
17169,3634,3268,21.45,22.0,39.3,34.95,47.8,27.11,11.9,40.9,39.01,40.9,89.2,4.1,2.2,0.4,0.4,0.0,0.2,3.4,10.7,4.7,6.0,19.6,3.2,0.0,0.1,1.9,1.5,0.6,0.7,7.1,0.0,48.3,14.0,7.9,3.4,15.7,6.2,1.1,16.7,10.4,3.8,79.2,0.0,0,-0.43
17171,2453,2496,23.22,18.1,36.6,35.02,42.9,28.24,12.5,37.5,40.74,37.5,95.9,0.1,1.0,0.0,0.2,0.0,0.1,2.6,4.0,0.4,3.6,21.5,2.9,0.1,0.0,1.5,1.4,0.2,0.7,0.0,0.0,50.6,16.4,6.9,2.4,13.9,5.3,1.4,14.8,9.7,5.6,78.8,0.0,0,-0.56
17173,10476,10514,23.05,17.5,37.3,34.25,43.6,27.8,11.7,39.8,39.5,39.8,95.8,0.3,1.0,0.2,0.4,0.0,0.2,2.1,4.2,0.9,3.3,22.5,2.6,0.1,0.0,1.7,1.6,0.3,0.5,0.0,0.1,53.2,15.8,6.3,2.6,14.7,5.6,1.5,14.2,9.0,3.6,79.7,23.46,0,-0.57
17175,2672,2728,22.86,17.2,37.2,33.66,43.6,27.02,12.4,39.3,39.42,39.3,93.9,0.3,2.4,0.1,0.4,0.0,0.1,2.7,6.0,0.8,5.2,20.7,2.8,0.1,0.1,2.4,1.4,0.6,1.3,0.0,0.0,50.5,15.4,7.2,2.8,14.7,5.1,1.4,14.5,9.2,4.5,79.5,0.0,0,-0.41
17177,21666,22964,23.33,17.0,37.2,33.73,43.8,27.51,11.5,40.8,39.01,40.8,79.3,9.8,5.1,0.2,0.7,0.0,0.3,4.6,20.7,10.8,9.9,19.3,3.0,0.1,0.1,2.2,2.2,0.4,1.0,0.1,0.1,45.2,12.6,7.2,3.1,15.1,5.2,1.3,17.4,10.3,5.4,70.4,54.08,0,-0.16
17179,64764,66579,25.61,19.2,31.6,38.41,38.0,30.09,12.1,35.9,42.19,35.9,91.3,1.2,2.4,0.2,0.8,0.0,0.2,3.8,8.6,2.2,6.4,20.5,2.8,0.1,0.1,1.9,2.1,1.0,0.7,0.1,0.1,50.0,17.7,7.1,2.7,13.1,4.3,1.5,16.0,9.5,4.4,75.7,78.18,0,-0.25
17181,8664,8580,24.95,18.6,35.9,37.35,42.1,28.53,12.3,38.9,40.83,38.9,88.9,1.3,5.0,0.3,0.4,0.1,0.2,3.9,11.2,1.9,9.3,19.2,2.7,0.1,0.1,2.4,2.4,1.9,0.4,2.2,0.9,47.7,16.1,6.8,2.6,13.4,5.2,1.2,17.4,10.4,4.4,74.7,35.19,0,-0.4
17183,36968,37220,25.79,18.0,32.6,37.79,38.6,29.79,11.5,36.4,41.29,36.4,75.7,13.8,5.1,0.2,0.8,0.0,0.3,4.0,24.2,14.9,9.3,16.9,3.1,0.1,0.1,2.9,2.3,2.9,0.4,0.1,0.2,41.2,12.3,7.8,3.3,15.1,5.1,1.7,17.0,9.7,7.3,67.8,60.46,0,-0.33
17185,5691,5670,26.64,17.0,33.8,37.94,39.5,28.0,11.4,39.3,39.4,39.3,92.6,0.5,1.6,0.1,2.2,0.1,0.1,2.8,7.4,2.8,4.6,20.8,2.3,0.1,0.1,1.9,1.8,0.2,0.5,2.0,0.1,50.6,16.6,5.7,2.0,14.2,4.8,1.1,16.9,11.0,3.6,74.3,61.29,0,-0.53
17187,8338,8497,28.44,17.2,32.3,39.94,38.0,32.07,11.0,36.2,43.07,36.2,80.2,3.4,10.6,0.2,2.0,0.1,0.3,3.3,19.9,5.7,14.2,19.2,2.8,0.1,0.1,2.5,2.2,0.3,0.4,2.3,2.2,48.3,15.7,7.1,3.0,14.4,5.2,1.5,16.7,10.1,3.9,74.4,54.58,0,-0.2
17189,6902,6859,24.43,18.1,36.3,36.23,42.6,28.33,11.9,38.8,40.23,38.8,94.3,0.6,1.6,0.2,0.5,0.1,0.1,2.6,5.7,1.2,4.5,22.5,2.7,0.1,0.1,1.8,1.5,0.7,0.7,0.1,0.1,54.2,18.2,6.6,2.3,14.2,5.2,1.7,13.8,8.6,3.0,80.5,0.68,0,-0.56
17191,7977,8202,23.88,17.6,34.9,35.48,40.9,28.09,11.2,37.8,39.29,37.8,95.2,0.6,1.1,0.2,0.3,0.0,0.2,2.5,4.9,1.1,3.8,21.5,2.3,0.1,0.1,1.7,1.7,0.3,0.4,0.1,0.1,51.4,17.1,5.7,2.3,14.1,5.7,1.6,15.9,10.5,4.0,78.9,29.46,0,-0.7
17193,6794,7083,23.79,16.9,37.1,34.49,43.3,29.13,10.7,40.9,39.83,40.9,93.7,0.7,1.4,0.2,0.5,0.1,0.1,3.4,6.4,1.3,5.1,20.4,2.3,0.1,0.1,2.3,1.6,1.6,2.3,0.1,0.1,48.3,15.3,5.7,2.2,15.1,5.7,1.7,17.1,10.8,3.8,77.1,36.51,0,-0.57
17195,27595,28096,24.62,17.9,35.4,36.22,41.7,28.02,12.1,38.7,40.12,38.7,81.4,1.3,12.8,0.1,0.5,0.0,0.3,3.5,18.5,2.1,16.4,19.6,3.3,0.1,0.1,2.1,1.9,0.6,0.7,0.3,0.2,46.5,14.0,8.1,3.3,15.1,5.3,1.6,15.9,9.7,5.1,73.6,56.45,0,-0.08
17197,343918,352437,27.54,21.1,26.0,41.34,33.3,33.08,14.7,28.6,47.78,28.6,60.1,11.4,18.8,0.1,6.1,0.0,0.3,3.2,39.9,17.8,22.1,19.9,1.9,0.1,0.1,4.3,1.7,0.6,0.3,0.2,0.2,58.1,25.3,5.7,2.2,9.2,2.8,1.4,11.1,6.1,4.7,81.1,95.13,1,0.08
17199,33496,33657,26.53,19.4,31.4,39.53,37.8,30.55,12.2,36.4,42.75,36.4,86.7,4.2,2.6,0.3,1.1,0.0,0.3,4.7,13.2,5.6,7.6,19.3,2.7,0.2,0.1,2.1,2.2,2.3,0.4,0.2,0.1,46.4,16.0,6.8,2.5,14.0,4.6,1.6,17.1,9.8,5.3,69.1,58.97,0,-0.37
17201,139750,145600,27.39,18.3,30.2,39.29,36.6,32.62,12.3,33.3,44.92,33.3,64.2,13.4,14.4,0.2,2.8,0.0,0.4,4.6,35.8,16.6,19.2,17.1,3.2,0.1,0.1,3.7,2.5,0.5,0.4,0.2,0.1,42.6,14.4,8.1,3.3,14.3,4.2,1.6,15.8,8.2,6.7,65.2,90.31,1,0.02
17203,19217,19250,24.51,17.9,32.1,36.31,38.2,29.19,11.9,35.2,41.09,35.2,93.2,0.7,1.9,0.1,0.6,0.0,0.2,3.3,6.8,1.5,5.3,23.0,1.7,0.1,0.1,1.6,1.3,0.6,0.9,0.5,0.4,60.8,23.1,4.7,1.7,11.3,4.1,1.3,12.2,7.5,3.5,82.9,29.84,0,-0.4
18001,17782,18027,26.17,16.0,26.0,36.67,31.5,29.55,10.0,30.0,39.55,30.0,92.4,0.5,4.6,0.2,0.4,0.0,0.1,1.8,7.6,1.0,6.6,19.6,1.7,0.1,0.1,2.0,1.5,0.5,0.8,0.1,0.0,56.8,23.9,5.1,1.8,11.9,4.0,1.6,13.8,8.2,3.8,77.4,29.16,0,-0.52
18003,188829,196581,29.6,17.9,25.9,41.7,31.7,34.94,11.5,29.0,46.44,29.0,70.1,11.3,8.5,0.2,4.7,0.0,0.5,4.6,29.8,16.5,13.3,17.7,2.7,0.2,0.1,3.0,2.6,0.5,0.5,0.3,0.3,45.4,18.3,7.3,2.7,14.1,3.6,1.7,15.6,7.4,6.2,67.6,87.08,0,-0.11
18005,40727,41481,29.77,18.6,27.2,42.17,33.4,33.51,12.1,31.0,45.61,31.0,78.3,2.2,8.8,0.2,6.5,0.1,0.4,3.6,21.8,9.1,12.7,19.9,2.8,0.1,0.1,2.8,2.6,0.4,0.5,0.3,0.3,50.5,19.6,7.3,2.7,12.9,3.6,1.7,13.8,7.3,4.5,69.8,69.31,0,-0.26
18007,4375,4344,25.49,17.9,30.6,36.99,37.0,29.93,12.5,33.8,42.43,33.8,89.3,0.5,7.2,0.2,0.1,0.1,0.3,2.2,10.6,0.9,9.7,19.6,3.0,0.1,0.0,2.1,2.5,0.4,0.4,0.2,0.3,50.5,18.3,7.7,3.5,12.9,4.5,1.7,13.4,8.7,4.7,75.0,0.0,0,-0.49
18009,6006,6106,24.65,18.3,34.7,36.55,41.1,27.78,12.7,38.9,40.48,38.9,93.1,0.4,2.1,0.3,0.2,0.0,0.2,3.6,6.8,0.8,6.0,19.7,3.0,0.1,0.1,2.4,2.2,0.5,0.5,0.0,0.0,46.5,14.2,7.4,3.0,14.9,4.8,1.5,16.6,10.5,4.2,74.4,50.65,0,-0.46
18011,35008,35804,25.51,20.4,26.2,39.21,32.9,31.91,13.5,29.5,45.41,29.5,86.3,2.0,3.9,0.2,3.4,0.0,0.3,3.8,13.6,5.7,7.9,22.2,2.1,0.1,0.1,2.1,1.6,0.4,0.6,0.1,0.1,59.5,27.2,5.9,1.8,10.3,2.9,1.5,12.9,6.7,3.4,76.3,72.81,0,-0.18
18013,7769,7706,20.55,19.2,41.8,32.55,49.0,24.1,13.7,44.2,37.8,44.2,93.5,0.4,1.7,0.2,0.4,0.0,0.3,3.5,6.5,1.1,5.4,23.3,2.4,0.3,0.2,2.3,2.1,0.5,0.4,0.1,0.1,55.6,14.0,6.1,1.9,13.2,5.3,1.4,13.3,8.8,2.2,83.1,0.0,0,-0.31
18015,10199,10107,23.02,18.9,33.1,35.22,39.8,29.58,12.3,35.8,41.88,35.8,92.2,0.6,4.1,0.2,0.2,0.0,0.3,2.4,7.8,1.1,6.7,22.1,2.9,0.1,0.1,2.4,2.0,0.2,0.3,0.0,0.1,55.4,18.3,7.5,2.8,12.8,4.2,1.4,12.3,7.4,3.3,81.1,5.43,0,-0.51
18017,18794,19076,26.01,18.7,30.5,38.31,36.9,30.04,11.9,34.6,41.94,34.6,75.9,1.5,17.6,0.3,1.5,0.0,0.2,3.0,24.1,3.2,20.9,18.6,2.9,0.1,0.1,3.3,2.6,0.7,0.7,0.3,0.2,47.4,16.3,7.6,3.4,13.3,4.3,1.7,15.6,9.2,5.0,72.6,53.8,0,-0.41
18019,59000,62093,28.76,19.6,27.9,42.16,34.1,33.69,12.7,32.0,46.39,32.0,78.8,7.7,6.5,0.2,1.1,0.1,0.4,5.3,21.3,9.2,12.1,18.3,3.1,0.2,0.2,3.5,2.6,0.4,0.5,0.2,0.2,46.1,16.9,8.1,2.9,12.7,3.5,1.7,15.6,7.8,5.0,70.4,78.67,0,-0.18
18021,13176,13290,25.37,19.1,32.1,37.97,38.6,30.47,12.0,35.6,42.47,35.6,94.0,0.5,1.7,0.2,0.3,0.0,0.2,3.1,6.0,1.0,5.0,20.6,2.9,0.1,0.1,2.9,2.3,0.7,0.5,0.1,0.1,51.6,17.3,7.5,3.1,12.6,4.2,1.5,13.4,8.1,4.1,74.0,40.0,0,-0.57
18023,16451,16739,26.26,18.2,28.7,38.46,34.7,31.39,11.5,32.0,42.89,32.0,77.8,0.6,18.5,0.2,0.2,0.0,0.1,2.6,22.2,0.9,21.3,19.1,3.0,0.1,0.1,3.1,2.4,0.7,1.0,0.0,0.1,51.3,19.0,8.1,3.8,11.8,3.7,1.9,12.9,7.8,4.9,71.8,50.54,0,-0.46
18025,5393,5133,22.74,18.3,37.2,34.44,43.8,27.58,13.1,37.3,40.68,37.3,94.9,0.2,1.1,0.2,0.2,0.0,0.1,3.2,5.0,0.5,4.5,20.8,3.1,0.2,0.0,3.3,2.0,0.3,0.3,0.1,0.0,51.0,15.0,7.6,2.8,15.8,6.2,1.8,12.7,7.5,2.8,82.1,0.0,0,-0.43
18027,16821,16560,27.51,15.9,26.7,38.21,31.9,31.39,10.4,29.8,41.79,29.8,89.0,1.9,6.3,0.1,0.4,0.0,0.2,2.1,11.0,2.5,8.5,19.5,1.9,0.1,0.0,2.6,2.0,0.8,0.8,0.2,0.2,55.4,24.1,5.5,2.5,12.2,4.3,1.4,13.1,8.0,4.2,72.6,38.7,0,-0.62
